Player,Team,Pos.,G,PassAtt,PassAttStDev,Cmp,IndComp%,CompStDev,TeamComp%,PassYds,PassYdsStDev,PassYds%,PassTD,PassTDStDev,PassTD%,Int,IntStDev,Int%,Tgt,TgtStDev,Rec,IndCatch%,CatStDev,TmCatch%,RecYds,RecYdsStDev,RecYds%,RecTD,RecTDStDev,RecTD%,RushAtt,RushStDev,Rush%,RushYds,RushYdsStDev,RushYds%,RushTD,RushTDStDev,RushTD%,Opp,Week
Marvin Harrison Jr.,ARI,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,1.4142135623730951,1,0.25,0.7071067811865476,0.022727272727272728,33,23.33452377915607,0.08870967741935484,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,SFO,3
Marvin Mims,DEN,WR,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,LAR,3
Mason Rudolph,PIT,QB,1,1,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.043478260869565216,3,0,0.03296703296703297,0,0,0.0,CIN,3
Mason Taylor,NYJ,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,2.1213203435596424,2,0.6666666666666666,1.4142135623730951,0.043478260869565216,-2,1.4142135623730951,-0.004329004329004329,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,DET,3
Matthew Golden,GNB,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,18,4.242640687119285,10,0.5555555555555556,1.4142135623730951,0.2702702702702703,153,26.16295090390226,0.287593984962406,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,ATL,3
Matthew Hibner,BAL,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7071067811865476,1,1.0,0.7071067811865476,0.02631578947368421,13,9.192388155425117,0.023255813953488372,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,DAL,3
Matthew Stafford,LAR,QB,2,56,4.242640687119285,37,0.6607142857142857,4.949747468305833,0.6271186440677966,482,121.62236636408618,0.9737373737373738,4,2.8284271247461903,1.0,2,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,1.4142135623730951,0.10526315789473684,-2,0.0,-0.007017543859649123,0,0.0,0.0,DEN,3
Max Bredeson,MIN,FB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,TAM,3
Max Klare,LAR,TE,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,DEN,3
Michael Burton,CLE,FB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,CAR,3
Michael Mayer,LVR,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,11,2.1213203435596424,9,0.8181818181818182,2.1213203435596424,0.225,55,6.363961030678928,0.13317191283292978,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,NOR,3
Michael Pittman Jr.,PIT,WR,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3,0,3,1.0,0,0.125,58,0,0.26244343891402716,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,CIN,3
Michael Wilson,ARI,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,14,0.0,7,0.5,2.1213203435596424,0.1590909090909091,74,26.870057685088806,0.1989247311827957,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,SFO,3
Mike Evans,SFO,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,2.8284271247461903,9,0.9,2.1213203435596424,0.20454545454545456,103,3.5355339059327378,0.21020408163265306,1,0.7071067811865476,0.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,ARI,3
Mike Gesicki,CIN,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,4.949747468305833,5,0.7142857142857143,3.5355339059327378,0.1111111111111111,78,55.154328932550705,0.16919739696312364,1,0.7071067811865476,0.3333333333333333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,PIT,3
Mike Washington Jr.,LVR,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7071067811865476,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,2.8284271247461903,0.15151515151515152,48,24.041630560342615,0.25668449197860965,0,0.0,0.0,NOR,3
Mitchell Evans,CAR,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.7071067811865476,2,0.6666666666666666,0.0,0.043478260869565216,22,2.8284271247461903,0.033950617283950615,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,CLE,3
Mo Alie-Cox,IND,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,HOU,3
Montorie Foster,SEA,WR,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,WSH,3
Myles Price,MIN,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7071067811865476,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,TAM,3
Najee Harris,NYG,RB,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,4,0,0.19047619047619047,6,0,0.11538461538461539,0,0,0.0,TEN,3
Nate Adkins,DEN,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,2.1213203435596424,3,1.0,2.1213203435596424,0.07692307692307693,32,22.627416997969522,0.07637231503579953,1,0.7071067811865476,0.5,1,0.7071067811865476,0.023255813953488372,6,4.242640687119285,0.03636363636363636,0,0.0,0.0,LAR,3
Nate Boerkircher,JAX,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7071067811865476,1,1.0,0.7071067811865476,0.02857142857142857,9,6.363961030678928,0.020737327188940093,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,NWE,3
Nicholas Singleton,TEN,RB,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,4,0,0.13793103448275862,10,0,0.08196721311475409,0,0,0.0,NYG,3
Nick Kallerup,SEA,TE,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,WSH,3
Nick Mullens,JAX,QB,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,3,0,0.09375,-3,0,-0.023809523809523808,0,0,0.0,NWE,3
Nick Muse,ATL,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,GNB,3
Nico Collins,HOU,WR,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,10,0,7,0.7,0,0.2692307692307692,75,0,0.2737226277372263,1,0,0.5,1,0,0.03125,7,0,0.056451612903225805,0,0,0.0,IND,3
Nikko Remigio,KAN,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,MIA,3
Noah Fant,NOR,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,5.656854249492381,4,0.5,2.8284271247461903,0.06451612903225806,33,23.33452377915607,0.04984894259818731,1,0.7071067811865476,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,LVR,3
Noah Gray,KAN,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.0,1,0.5,0.7071067811865476,0.02127659574468085,5,3.5355339059327378,0.0088339222614841,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,MIA,3
Odell Beckham Jr.,NYG,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,TEN,3
Olamide Zaccheaus,ATL,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,1.4142135623730951,2,0.5,0.0,0.06666666666666667,8,1.4142135623730951,0.027777777777777776,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,GNB,3
Ollie Gordon,MIA,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,2.1213203435596424,0.06521739130434782,7,4.949747468305833,0.03977272727272727,0,0.0,0.0,KAN,3
Omar Cooper,NYJ,WR,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1.0,0,0.05263157894736842,30,0,0.13953488372093023,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,DET,3
Omarion Hampton,LAC,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.4142135623730951,2,1.0,1.4142135623730951,0.0625,21,14.849242404917497,0.05236907730673317,0,0.0,0.0,35,7.7781745930520225,0.660377358490566,137,36.062445840513924,0.6586538461538461,2,0.0,1.0,BUF,3
Oronde Gadsden II,LAC,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,0.0,4,1.0,0.0,0.125,50,9.899494936611665,0.12468827930174564,1,0.7071067811865476,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,BUF,3
Oscar Delp,NOR,TE,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1.0,0,0.037037037037037035,8,0,0.031746031746031744,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,LVR,3
Parker Washington,JAX,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,18,4.242640687119285,12,0.6666666666666666,1.4142135623730951,0.34285714285714286,181,10.606601717798213,0.41705069124423966,1,0.7071067811865476,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,NWE,3
Pat Bryant,DEN,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,3.5355339059327378,4,0.5714285714285714,2.8284271247461903,0.10256410256410256,42,29.698484809834994,0.10023866348448687,0,0.0,0.0,1,0.7071067811865476,0.023255813953488372,16,11.313708498984761,0.09696969696969697,0,0.0,0.0,LAR,3
Pat Freiermuth,PIT,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,0.0,9,0.9,0.7071067811865476,0.19148936170212766,78,9.899494936611665,0.19117647058823528,1,0.7071067811865476,1.0,1,0.7071067811865476,0.022727272727272728,2,1.4142135623730951,0.013422818791946308,0,0.0,0.0,CIN,3
Patrick Mahomes,KAN,QB,2,74,14.142135623730951,47,0.6351351351351351,12.020815280171307,0.6351351351351351,566,140.0071426749364,1.0,5,0.7071067811865476,1.0,1,0.7071067811865476,1.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,3.5355339059327378,0.13636363636363635,40,4.242640687119285,0.10840108401084012,1,0.7071067811865476,0.5,MIA,3
Patrick Ricard,NYG,FB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7071067811865476,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,TEN,3
Payne Durham,TAM,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,MIN,3
Puka Nacua,LAR,WR,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,9,0,5,0.5555555555555556,0,0.29411764705882354,74,0,0.44047619047619047,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,DEN,3
Quentin Johnston,LAC,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,11,0.7071067811865476,3,0.2727272727272727,0.7071067811865476,0.09375,24,7.0710678118654755,0.059850374064837904,0,0.0,0.0,1,0.7071067811865476,0.018867924528301886,7,4.949747468305833,0.03365384615384615,0,0.0,0.0,BUF,3
Quinshon Judkins,CLE,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,2.1213203435596424,7,1.0,2.1213203435596424,0.175,44,7.0710678118654755,0.09932279909706546,0,0.0,0.0,24,0.0,0.5333333333333333,54,8.48528137423857,0.4122137404580153,0,0.0,0.0,CAR,3
Quintin Morris,JAX,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.0,1,0.5,0.7071067811865476,0.02857142857142857,7,4.949747468305833,0.016129032258064516,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,NWE,3
RJ Harvey,DEN,RB,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4,0,4,1.0,0,0.23529411764705882,23,0,0.17557251908396945,0,0,0.0,3,0,0.2,18,0,0.29508196721311475,0,0,0.0,LAR,3
Rachaad White,WSH,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,2.8284271247461903,8,1.0,2.8284271247461903,0.1951219512195122,45,24.748737341529164,0.12129380053908356,0,0.0,0.0,14,0.0,0.21875,65,14.849242404917497,0.2070063694267516,0,0.0,0.0,SEA,3
Raheim Sanders,CLE,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,1.4142135623730951,4,1.0,1.4142135623730951,0.1,32,12.727922061357855,0.07223476297968397,0,0.0,0.0,3,0.7071067811865476,0.06666666666666667,5,2.1213203435596424,0.03816793893129771,0,0.0,0.0,CAR,3
Rashee Rice,KAN,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,2.8284271247461903,6,0.75,1.4142135623730951,0.1276595744680851,102,45.254833995939045,0.18021201413427562,1,0.7071067811865476,0.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,MIA,3
Rasheen Ali,BAL,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,DAL,3
Rashid Shaheed,SEA,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,2.1213203435596424,4,0.4444444444444444,1.4142135623730951,0.1111111111111111,39,21.920310216782973,0.0896551724137931,0,0.0,0.0,1,0.7071067811865476,0.016129032258064516,4,2.8284271247461903,0.015444015444015444,0,0.0,0.0,WSH,3
Rashod Bateman,BAL,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,5.656854249492381,7,0.7,4.949747468305833,0.18421052631578946,88,62.22539674441618,0.15742397137745975,1,0.7071067811865476,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,DAL,3
Ray Davis,BUF,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7071067811865476,0.017543859649122806,3,2.1213203435596424,0.010380622837370242,0,0.0,0.0,LAC,3
Reggie Gilliam,NWE,FB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.4142135623730951,1,0.5,0.7071067811865476,0.02702702702702703,4,2.8284271247461903,0.010362694300518135,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,JAX,3
Rhamondre Stevenson,NWE,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,2.8284271247461903,6,0.75,2.8284271247461903,0.16216216216216217,47,28.991378028648448,0.12176165803108809,0,0.0,0.0,24,8.48528137423857,0.4067796610169492,94,5.656854249492381,0.3836734693877551,0,0.0,0.0,JAX,3
Rico Dowdle,PIT,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,2.1213203435596424,4,0.5714285714285714,0.0,0.0851063829787234,28,11.313708498984761,0.06862745098039216,0,0.0,0.0,15,0.7071067811865476,0.3409090909090909,37,4.949747468305833,0.2483221476510067,0,0.0,0.0,CIN,3
Riley Nowakowski,PIT,FB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,CIN,3
Robert Tonyan,PIT,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,CIN,3
Roman Wilson,PIT,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,12,0.0,8,0.6666666666666666,1.4142135623730951,0.1702127659574468,54,1.4142135623730951,0.1323529411764706,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,CIN,3
Rome Odunze,CHI,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,0.7071067811865476,5,0.7142857142857143,0.7071067811865476,0.12195121951219512,95,6.363961030678928,0.20607375271149675,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,PHI,3
Romeo Doubs,NWE,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,0.7071067811865476,3,0.42857142857142855,2.1213203435596424,0.08108108108108109,96,67.88225099390856,0.24870466321243523,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,JAX,3
Ronnie Rivers,LAR,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7071067811865476,1,1.0,0.7071067811865476,0.02564102564102564,5,3.5355339059327378,0.010101010101010102,0,0.0,0.0,5,3.5355339059327378,0.08771929824561403,19,13.435028842544403,0.06666666666666667,0,0.0,0.0,DEN,3
Roschon Johnson,CHI,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,PHI,3
Ryan Flournoy,DAL,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,1.4142135623730951,7,0.7,2.1213203435596424,0.14583333333333334,45,0.7071067811865476,0.09911894273127753,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,BAL,3
Ryan Miller,MIA,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7071067811865476,1,1.0,0.7071067811865476,0.034482758620689655,77,54.44722215136416,0.18465227817745802,1,0.7071067811865476,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,KAN,3
Sam Darnold,SEA,QB,1,2,0,1,0.5,0,0.041666666666666664,13,0,0.065,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,WSH,3
Sam LaPorta,DET,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,15,0.7071067811865476,11,0.7333333333333333,0.7071067811865476,0.21153846153846154,100,2.8284271247461903,0.18761726078799248,1,0.7071067811865476,0.16666666666666666,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,NYJ,3
Sam Roush,CHI,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,2.1213203435596424,1,0.3333333333333333,0.7071067811865476,0.024390243902439025,9,6.363961030678928,0.019522776572668113,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,PHI,3
Samaje Perine,CIN,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,1.4142135623730951,4,1.0,1.4142135623730951,0.08888888888888889,46,9.899494936611665,0.09978308026030369,0,0.0,0.0,7,2.1213203435596424,0.14,26,9.899494936611665,0.13612565445026178,0,0.0,0.0,PIT,3
Saquon Barkley,PHI,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,0.0,2,0.5,0.0,0.05,8,9.899494936611665,0.017130620985010708,0,0.0,0.0,19,7.7781745930520225,0.3333333333333333,92,52.32590180780452,0.4088888888888889,0,0.0,0.0,CHI,3
Sean Tucker,TAM,RB,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,MIN,3
Seth McGowan,IND,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7071067811865476,1,1.0,0.7071067811865476,0.024390243902439025,0,0.0,0.0,0,0.0,0.0,2,1.4142135623730951,0.038461538461538464,0,0.0,0.0,0,0.0,0.0,HOU,3
Seydou Traore,MIA,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,KAN,3
Simi Fehoko,ARI,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,SFO,3
Sione Vaki,DET,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.0,2,1.0,0.0,0.038461538461538464,24,1.4142135623730951,0.0450281425891182,0,0.0,0.0,3,0.7071067811865476,0.05660377358490566,14,0.0,0.06060606060606061,0,0.0,0.0,NYJ,3
Skyy Moore,GNB,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,1.4142135623730951,2,0.5,1.4142135623730951,0.05405405405405406,6,4.242640687119285,0.011278195488721804,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,ATL,3
Stefon Diggs,WSH,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,15,2.1213203435596424,9,0.6,0.7071067811865476,0.21951219512195122,102,5.656854249492381,0.2749326145552561,3,0.7071067811865476,0.75,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,SEA,3
Stetson Bennett,LAR,QB,1,3,0,2,0.6666666666666666,0,0.07142857142857142,13,0,0.07738095238095238,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.034482758620689655,9,0,0.07377049180327869,0,0,0.0,DEN,3
T.J. Hockenson,MIN,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,0.7071067811865476,7,0.7777777777777778,0.7071067811865476,0.2692307692307692,65,4.949747468305833,0.22108843537414966,1,0.7071067811865476,0.3333333333333333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,TAM,3
Tahj Brooks,CIN,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,PIT,3
Tai Felton,MIN,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,TAM,3
Tank Bigsby,PHI,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.4142135623730951,2,1.0,1.4142135623730951,0.05,5,3.5355339059327378,0.010706638115631691,0,0.0,0.0,14,8.48528137423857,0.24561403508771928,36,21.213203435596427,0.16,1,0.7071067811865476,1.0,CHI,3
Tanner Arkin,NWE,TE,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,JAX,3
